1,DQB1_HUMAN,0.103851,1
2,VDR_HUMAN,0.062427,0
3,IL10_HUMAN,0.059912,0
4,IL12B_HUMAN,0.059692,1
5,TNFA_HUMAN,0.051258,0
6,INGR1_HUMAN,0.051252,1
7,IFNG_HUMAN,0.050635,0
8,DQA1_HUMAN,0.049644,1
9,TLR2_HUMAN,0.049553,0
10,DRB5_HUMAN,0.047657,1
11,I12R1_HUMAN,0.046436,1
12,2B13_HUMAN,0.043091,0
13,2B1G_HUMAN,0.042549,1
14,DQA2_HUMAN,0.041859,1
15,IL23R_HUMAN,0.041291,1
16,DRA_HUMAN,0.038912,1
17,SALL1_HUMAN,0.037908,1
18,NOD2_HUMAN,0.037216,1
19,TNF15_HUMAN,0.036787,1
20,SNX20_HUMAN,0.036079,1
21,CYLD_HUMAN,0.036061,1
22,RIPK2_HUMAN,0.035911,1
23,TLR4_HUMAN,0.028706,0
24,FCG2A_HUMAN,0.028047,0
25,MICB_HUMAN,0.025386,1
26,CY24B_HUMAN,0.024959,1
27,NEMO_HUMAN,0.024453,1
28,STAT1_HUMAN,0.022710,1
29,INGR2_HUMAN,0.021419,1
30,P2RX7_HUMAN,0.019885,0
31,IL1A_HUMAN,0.019798,0
32,CFTR_HUMAN,0.017263,0
33,GSTM1_HUMAN,0.016881,0
34,ACE_HUMAN,0.015723,0
35,TGFB1_HUMAN,0.015722,0
36,CRP_HUMAN,0.015464,0
37,ANDR_HUMAN,0.015156,0
38,MBL2_HUMAN,0.015117,0
39,TNR1A_HUMAN,0.015116,0
40,PACRG_HUMAN,0.014312,0
41,GSTT1_HUMAN,0.014202,0
42,IL1B_HUMAN,0.013814,0
43,SC6A4_HUMAN,0.013608,0
44,IL4_HUMAN,0.013408,0
45,CD14_HUMAN,0.012838,0
46,SFPA2_HUMAN,0.012763,0
47,HSP72_HUMAN,0.012447,0
48,PSN1_HUMAN,0.012428,0
49,APOE_HUMAN,0.012248,0
50,A1AT_HUMAN,0.011345,0
