1,P53_HUMAN,0.156545,1
2,APC_HUMAN,0.077446,1
3,CCND1_HUMAN,0.070816,1
4,MTHR_HUMAN,0.069001,0
5,BARD1_HUMAN,0.067856,0
6,BRAF_HUMAN,0.066126,0
7,RET_HUMAN,0.065524,1
8,ATM_HUMAN,0.064314,0
9,MSHR_HUMAN,0.059965,1
10,ARY2_HUMAN,0.059047,1
11,RASK_HUMAN,0.053527,1
12,ERBB2_HUMAN,0.053288,0
13,Q4LE70_HUMAN,0.052093,1
14,PTEN_HUMAN,0.050163,1
15,KIF1B_HUMAN,0.049450,1
16,CP1A1_HUMAN,0.048599,1
17,VHL_HUMAN,0.048246,1
18,DQB1_HUMAN,0.047180,1
19,GSTM1_HUMAN,0.046617,0
20,CTNB1_HUMAN,0.045876,0
21,NQO1_HUMAN,0.045684,0
22,RB_HUMAN,0.045306,0
23,MMP1_HUMAN,0.044978,1
24,RBTN1_HUMAN,0.044609,0
25,BRCA2_HUMAN,0.044294,0
26,TERT_HUMAN,0.043054,0
27,OGG1_HUMAN,0.043028,1
28,DHSD_HUMAN,0.043017,1
29,ZN320_HUMAN,0.041673,0
30,PERM_HUMAN,0.040875,0
31,K1549_HUMAN,0.040132,0
32,DMBT1_HUMAN,0.040131,0
33,PTC2_HUMAN,0.040103,1
34,IDHC_HUMAN,0.040076,0
35,GOPC_HUMAN,0.039961,0
36,WDR11_HUMAN,0.039954,0
37,CP1B1_HUMAN,0.039951,1
38,SUFU_HUMAN,0.039889,0
39,ROS1_HUMAN,0.039667,0
40,ALK_HUMAN,0.039231,0
41,RASH_HUMAN,0.038557,1
42,CP3A4_HUMAN,0.037624,0
43,PPARG_HUMAN,0.037293,0
44,ALEX_HUMAN,0.036491,0
45,CLP1L_HUMAN,0.035506,0
46,RERE_HUMAN,0.035338,0
47,PHX2B_HUMAN,0.035253,0
48,CP2E1_HUMAN,0.034695,0
49,RASN_HUMAN,0.034040,1
50,FHIT_HUMAN,0.033252,0
