1,BCL2_HUMAN,0.110703,0
2,GSTM1_HUMAN,0.091036,0
3,ATM_HUMAN,0.083721,0
4,MTHR_HUMAN,0.076904,0
5,MYC_HUMAN,0.058694,0
6,GSTT1_HUMAN,0.051450,0
7,DQB1_HUMAN,0.045406,0
8,BCL6_HUMAN,0.044506,0
9,TNFA_HUMAN,0.042806,0
10,AF10_HUMAN,0.040693,1
11,GNAS1_HUMAN,0.040031,0
12,GNAS2_HUMAN,0.039825,0
13,KPCD2_HUMAN,0.039758,0
14,SP140_HUMAN,0.039597,0
15,RFC1_HUMAN,0.039323,0
16,BCL3_HUMAN,0.038536,0
17,ALEX_HUMAN,0.038318,0
18,IRF4_HUMAN,0.037887,0
19,IL10_HUMAN,0.037677,0
20,NFKB2_HUMAN,0.037459,0
21,ARL11_HUMAN,0.037387,0
22,RLA1_HUMAN,0.037269,0
23,FSTL3_HUMAN,0.037259,0
24,CHSTB_HUMAN,0.037257,0
25,2B13_HUMAN,0.037219,0
26,FARP2_HUMAN,0.037191,0
27,BTG1_HUMAN,0.037141,0
28,BRWD3_HUMAN,0.035586,0
29,SP110_HUMAN,0.035569,0
30,TNFB_HUMAN,0.034770,0
31,1A01_HUMAN,0.034359,0
32,1A03_HUMAN,0.034328,0
33,CTLA4_HUMAN,0.033518,0
34,GSTP1_HUMAN,0.032590,0
35,NPM_HUMAN,0.032576,0
36,SDF1_HUMAN,0.032088,0
37,DYR_HUMAN,0.031494,0
38,P53_HUMAN,0.029497,0
39,DPB1_HUMAN,0.028501,0
40,VDR_HUMAN,0.028199,0
41,PDCD5_HUMAN,0.027310,0
42,UD11_HUMAN,0.026328,0
43,MTRR_HUMAN,0.025574,0
44,GCR_HUMAN,0.025431,0
45,GLYC_HUMAN,0.025013,0
46,RUNX1_HUMAN,0.024907,1
47,CP3A4_HUMAN,0.024888,0
48,ALK_HUMAN,0.024660,0
49,NUP98_HUMAN,0.024578,1
50,PGFRB_HUMAN,0.024554,1
