1,IL6_HUMAN,0.054678,0
2,IL10_HUMAN,0.047215,0
3,DQB1_HUMAN,0.044123,0
4,ACE_HUMAN,0.044033,0
5,TNFA_HUMAN,0.042601,0
6,ESR1_HUMAN,0.040430,1
7,NOS3_HUMAN,0.039947,1
8,P53_HUMAN,0.037085,0
9,APOE_HUMAN,0.036930,0
10,SC6A4_HUMAN,0.035782,0
11,MDR1_HUMAN,0.035370,0
12,TLR4_HUMAN,0.034548,0
13,PAI1_HUMAN,0.034014,0
14,IL1B_HUMAN,0.033815,0
15,2B13_HUMAN,0.032865,0
16,SCN5A_HUMAN,0.032410,1
17,CD14_HUMAN,0.032298,0
18,THRB_HUMAN,0.031677,0
19,TF_HUMAN,0.028613,0
20,ITA2_HUMAN,0.027341,0
21,VEGFA_HUMAN,0.026745,0
22,HMOX1_HUMAN,0.026647,0
23,ADRB2_HUMAN,0.026482,0
24,KLF12_HUMAN,0.026481,1
25,SOX9_HUMAN,0.026226,1
26,ANDR_HUMAN,0.025802,0
27,GALC_HUMAN,0.025798,1
28,ACYP2_HUMAN,0.024717,1
29,MAML2_HUMAN,0.024715,1
30,PHLA1_HUMAN,0.024688,1
31,GRIA1_HUMAN,0.024662,1
32,LAMA1_HUMAN,0.024659,1
33,BAZ2B_HUMAN,0.024658,1
34,TNFB_HUMAN,0.024658,0
35,KCTD1_HUMAN,0.024653,1
36,FLRT2_HUMAN,0.024640,1
37,YTDC2_HUMAN,0.024630,1
38,KCNN2_HUMAN,0.024616,1
39,TGFB1_HUMAN,0.023688,0
40,AKA10_HUMAN,0.023643,1
41,FCG3A_HUMAN,0.023005,0
42,1B07_HUMAN,0.022868,0
43,WT1_HUMAN,0.022793,0
44,VDR_HUMAN,0.021976,0
45,IL1A_HUMAN,0.021808,0
46,MIF_HUMAN,0.021716,0
47,F13A_HUMAN,0.021625,0
48,CTLA4_HUMAN,0.021291,0
49,CCR2_HUMAN,0.020906,0
50,TAF1_HUMAN,0.020559,0
