1,TNFA_HUMAN,0.044666,0
2,DQB1_HUMAN,0.041435,1
3,ACE_HUMAN,0.039310,1
4,ESR1_HUMAN,0.038855,0
5,IL1B_HUMAN,0.038121,0
6,APOE_HUMAN,0.037273,0
7,TLR4_HUMAN,0.037021,0
8,IL10_HUMAN,0.036738,0
9,MDR1_HUMAN,0.035862,0
10,P53_HUMAN,0.034711,0
11,IL6_HUMAN,0.033576,0
12,2B13_HUMAN,0.032268,1
13,NOS3_HUMAN,0.030469,1
14,PAI1_HUMAN,0.027281,0
15,ITA2_HUMAN,0.027164,0
16,TF_HUMAN,0.027115,0
17,CD14_HUMAN,0.026823,1
18,TGFB1_HUMAN,0.025493,0
19,THRB_HUMAN,0.024949,1
20,TNFB_HUMAN,0.023980,0
21,IL1A_HUMAN,0.023910,0
22,TAF1_HUMAN,0.023290,0
23,FCG3A_HUMAN,0.022754,0
24,1B07_HUMAN,0.022653,0
25,VDR_HUMAN,0.022313,0
26,SOX9_HUMAN,0.022294,0
27,KLF12_HUMAN,0.021799,0
28,GALC_HUMAN,0.021574,0
29,F13A_HUMAN,0.021319,0
30,CTLA4_HUMAN,0.021198,0
31,MAML2_HUMAN,0.021164,0
32,ACYP2_HUMAN,0.021150,0
33,IFNG_HUMAN,0.021139,0
34,PHLA1_HUMAN,0.021126,0
35,BAZ2B_HUMAN,0.021105,0
36,KCTD1_HUMAN,0.021093,0
37,FLRT2_HUMAN,0.021092,0
38,LAMA1_HUMAN,0.021082,0
39,YTDC2_HUMAN,0.021080,0
40,KCNN2_HUMAN,0.021073,0
41,GRIA1_HUMAN,0.021071,0
42,MIF_HUMAN,0.021028,0
43,SCN5A_HUMAN,0.020603,1
44,AKA10_HUMAN,0.020460,0
45,XRCC1_HUMAN,0.020213,0
46,CAV3_HUMAN,0.019684,0
47,ADRB2_HUMAN,0.019646,0
48,KCNJ8_HUMAN,0.019580,0
49,TSYL1_HUMAN,0.019549,0
50,FCG2A_HUMAN,0.018714,0
